datetime,open,high,low,close,volume,ema_10,ema_20,rsi_14,bb_middle,bb_upper,bb_lower,gap_alcista,cierre_alcista,etiqueta
2003-07-14,0.20874999,0.20999999,0.17058299,0.177167,4852872000,0.1841330062638319,0.16593893071851723,67.27073442873171,0.1573249985,0.24117957216118502,0.073470424838815,True,False,gap_alcista + cierre_bajista
2003-07-21,0.178167,0.184333,0.166667,0.17550001,4291824000,0.18256337057949878,0.16684950969770607,66.1159880127343,0.160895849,0.24121187140544903,0.08057982659455097,True,False,gap_alcista + cierre_bajista
2003-07-28,0.176917,0.177333,0.153,0.164333,5952420000,0.17924875774686264,0.16660984210744834,62.7321545541324,0.16352084900000002,0.24044526818280265,0.08659642981719741,True,False,gap_alcista + cierre_bajista
2003-08-04,0.164167,0.17891701,0.127167,0.12916701,8326128000,0.17014298542925124,0.16304385809721517,49.23378706223875,0.1640791995,0.23976454984657058,0.0883938491534294,False,False,sin_gap_alcista
2003-08-11,0.13124999,0.142083,0.130417,0.134583,4878876000,0.16367753353302372,0.16033330018319467,37.7347290892075,0.1652124995,0.2382413136714385,0.0921836853285615,True,True,gap_alcista + cierre_alcista
2003-08-18,0.13675,0.162333,0.134333,0.15216701,4639152000,0.16158471107247394,0.15955555826098566,43.556636185419876,0.1672417,0.23613436259594045,0.09834903740405955,True,True,gap_alcista + cierre_alcista
2003-08-25,0.155083,0.15575001,0.144833,0.151417,3132024000,0.1597360363320241,0.15878045747422512,44.12526440226681,0.1692917,0.23333407028044034,0.10524932971955962,True,False,gap_alcista + cierre_bajista
2003-09-01,0.154083,0.15916701,0.14641701,0.15566701,3500232000,0.15899621336256514,0.15848393866715607,29.411810109379743,0.1713875505,0.23031599883531947,0.11245910216468055,True,True,gap_alcista + cierre_alcista
2003-09-08,0.158167,0.17891701,0.1525,0.16125,9153912000,0.15940599275118966,0.15874737307980785,32.628502778652035,0.1738042005,0.22624329864985265,0.12136510235014734,True,True,gap_alcista + cierre_alcista
2003-09-15,0.16258299,0.16966701,0.15800001,0.165333,3371136000,0.16048363043279154,0.1593745756436357,39.09894196673105,0.17544585099999999,0.22437900287877133,0.12651269912122864,True,True,gap_alcista + cierre_alcista
2003-09-22,0.162083,0.16241699,0.138583,0.14049999,4597788000,0.15685024126319308,0.15757699605852754,32.44063468178102,0.1735667005,0.22490107995144187,0.12223232104855812,False,False,sin_gap_alcista
2003-09-29,0.133417,0.143333,0.130833,0.139833,5563548000,0.15375619739715796,0.1558870916720011,34.27611175685621,0.1717000005,0.22515454972305682,0.11824545127694319,False,True,sin_gap_alcista
2003-10-06,0.140083,0.142333,0.13425,0.13941699,2893440000,0.15114906877949286,0.15431851056038196,30.606050183569707,0.16997500000000001,0.22532149154610787,0.11462850845389215,True,False,gap_alcista + cierre_bajista
2003-10-13,0.141,0.14775001,0.13850001,0.138833,2667732000,0.1489097835468578,0.15284370003082176,26.638380164812176,0.1660125005,0.21810913038819515,0.11391587061180483,True,False,gap_alcista + cierre_bajista
2003-10-20,0.138917,0.149,0.138083,0.142583,2745672000,0.1477594592656109,0.15186649050407683,35.08230097656923,0.1624083,0.21012159835860286,0.11469500164139715,True,True,gap_alcista + cierre_alcista
2003-10-27,0.143333,0.156333,0.142333,0.147333,2883936000,0.14768192121731802,0.15143472950368855,38.16502338969038,0.1599958,0.20547327925297126,0.11451832074702874,True,True,gap_alcista + cierre_alcista
2003-11-03,0.14658301,0.183833,0.145083,0.18125001,7824744000,0.15378521008689655,0.15427428002714677,55.9672409705013,0.15919165100000002,0.20240153751385248,0.11598176448614755,False,True,sin_gap_alcista
2003-11-10,0.181833,0.184333,0.167583,0.168083,4095612000,0.15638480825291534,0.15558939621503753,66.24884352847346,0.15819580149999998,0.19948553325814494,0.11690606974185502,True,False,gap_alcista + cierre_bajista
2003-11-17,0.16491701,0.1725,0.16150001,0.164667,3440952000,0.15789066129783982,0.1564539299088435,62.77451795345463,0.15663330150000002,0.19410092605039075,0.11916567694960928,False,False,sin_gap_alcista
2003-11-24,0.16625001,0.18108299,0.16508301,0.176917,2399616000,0.16134999560732347,0.15840279372704885,61.008212085055845,0.1553000015,0.18722016237111877,0.12337984062888126,True,True,gap_alcista + cierre_alcista
2003-12-01,0.17891701,0.185,0.168833,0.17025,2893548000,0.16296817822417373,0.15953109908637753,57.95762670470171,0.15495415149999997,0.18601505523844325,0.1238932477615567,True,False,gap_alcista + cierre_bajista
2003-12-08,0.17025,0.178083,0.16249999,0.173667,2903328000,0.16491341854705122,0.16087737536386537,57.659569560887704,0.15486250099999999,0.1856779932458473,0.12404700875415267,False,True,sin_gap_alcista
2003-12-15,0.17874999,0.18000001,0.16616701,0.175583,3077280000,0.16685334244758734,0.16227791104349723,56.29562494256938,0.15542500099999998,0.18735879690300727,0.12349120509699267,True,False,gap_alcista + cierre_bajista
2003-12-22,0.17299999,0.19058301,0.17125,0.1895,1668756000,0.17097091654802601,0.16487049094411654,59.77099634162771,0.1584416505,0.1913162599795545,0.1255670410204455,False,True,sin_gap_alcista
2003-12-29,0.193083,0.201667,0.19016699,0.192333,2241192000,0.1748549317211122,0.1674859679970578,75.49155817604947,0.16132915050000002,0.19549946694203776,0.12715883405796227,True,False,gap_alcista + cierre_bajista
2004-01-05,0.19525,0.21483301,0.1935,0.21224999,3542004000,0.1816540332263645,0.17174920818781422,79.94491428459901,0.1643332995,0.20504961938816146,0.12361697961183854,True,True,gap_alcista + cierre_alcista
2004-01-12,0.213,0.21566699,0.197,0.20550001,3013584000,0.1859896653670255,0.17496357026516526,75.96562321170339,0.16703745,0.21118137134812712,0.12289352865187289,True,False,gap_alcista + cierre_bajista
2004-01-19,0.208,0.211583,0.192,0.192417,2070420000,0.18715827166392995,0.17662580166848285,69.17137745974956,0.16887494949999998,0.2140729095753225,0.12367698942467747,True,False,gap_alcista + cierre_bajista
2004-01-26,0.19366699,0.20083299,0.17625,0.185417,3339156000,0.18684167681594266,0.17746305865243686,64.97692307692309,0.1700832995,0.21571307154812114,0.12445352745187888,True,False,gap_alcista + cierre_bajista
2004-02-02,0.18691701,0.192333,0.18241701,0.189667,2218788000,0.1873553719403167,0.17862533878077622,64.85403508771931,0.17129999950000002,0.2176878614869252,0.12491213751307484,True,True,gap_alcista + cierre_alcista
2004-02-09,0.191083,0.20275,0.18825001,0.194167,4343892000,0.18859384976935,0.18010549699213085,55.71128778961364,0.17398334999999998,0.21905980433263578,0.12890689566736419,True,True,gap_alcista + cierre_alcista
2004-02-16,0.19491699,0.20225,0.19225,0.201167,2145372000,0.19087987708401363,0.1821113544214517,65.47196218937525,0.17705005000000001,0.22066577250705838,0.13343432749294165,True,True,gap_alcista + cierre_alcista
2004-02-23,0.20083299,0.201167,0.182583,0.185417,3154752000,0.18988662670510204,0.18242617780988488,58.700211102760775,0.1793500505,0.2193080074520114,0.1393920935479886,False,False,sin_gap_alcista
2004-03-01,0.184917,0.18975,0.17925,0.184917,2640708000,0.18898305821326528,0.1826633989708482,53.72093092482436,0.1816542505,0.21679967718658552,0.14650882381341448,False,False,sin_gap_alcista
2004-03-08,0.185,0.1875,0.172333,0.177,2222916000,0.18680432035630792,0.18212402764029123,53.103448846611265,0.1833751005,0.21347345774944826,0.15327674325055174,True,False,gap_alcista + cierre_bajista
2004-03-15,0.175917,0.18916699,0.17191701,0.18475001,2524332000,0.18643080938243375,0.18237412119835872,54.90038775946762,0.18524595100000002,0.21010739231026274,0.1603845096897373,False,True,sin_gap_alcista
2004-03-22,0.181917,0.206083,0.179167,0.20291699,3488820000,0.1894282967674458,0.18433058489375315,60.567212156249425,0.18632929999999998,0.2123202242372684,0.16033837576273155,False,True,sin_gap_alcista
2004-03-29,0.205833,0.22475,0.20541701,0.21916699,4284720000,0.19483533190063745,0.18764833776101475,61.265919615223154,0.1888834995,0.21725571124611504,0.16051128775388496,True,True,gap_alcista + cierre_alcista
2004-04-05,0.21799999,0.227917,0.212833,0.22283299,2095800000,0.19992581519143063,0.19099925702187048,61.509432794588555,0.191791799,0.2216004213291972,0.16198317667080284,False,True,sin_gap_alcista
2004-04-12,0.224583,0.225583,0.19633301,0.19675,2881452000,0.19934839424753414,0.1915469468293114,44.41103321889286,0.192783449,0.2218180492372428,0.1637488487627572,True,False,gap_alcista + cierre_bajista
2004-04-19,0.196583,0.199167,0.18275,0.19366699,2864868000,0.1983154116570734,0.19174885570271033,45.617367536055816,0.1939542985,0.2209821383450597,0.16692645865494032,False,False,sin_gap_alcista
2004-04-26,0.19408301,0.19491699,0.170333,0.171,2551224000,0.19334897317396912,0.1897727742072141,42.59352656861825,0.1938209485,0.2212929027980317,0.1663489942019683,True,False,gap_alcista + cierre_bajista
2004-05-03,0.172833,0.19141699,0.165833,0.184,3515448000,0.1916491598696111,0.18922298618747943,49.52949529887109,0.1942417985,0.22077935982859878,0.16770423717140123,True,True,gap_alcista + cierre_alcista
2004-05-10,0.179083,0.183167,0.172417,0.17925,2358288000,0.18939476716604542,0.18827317797914805,46.552556747292115,0.1937292985,0.22103715937048518,0.16642143762951483,False,True,sin_gap_alcista
2004-05-17,0.176667,0.18583301,0.17375,0.176667,1714620000,0.18708062768130987,0.18716782769541968,44.13405120926366,0.1929459985,0.2213011436307405,0.1645908533692595,False,False,sin_gap_alcista
2004-05-24,0.176333,0.1965,0.17325,0.195417,2701980000,0.18859633173925353,0.18795346315299874,48.21335332886144,0.192104349,0.21900910105939958,0.16519959694060043,False,True,sin_gap_alcista
2004-05-31,0.192083,0.20091701,0.18241701,0.182583,2312652000,0.18750299869575288,0.18744199047176077,49.10316444343854,0.1909584985,0.21740930639465716,0.16450769060534282,False,False,sin_gap_alcista
2004-06-07,0.185583,0.189083,0.17174999,0.173333,2249808000,0.18492663529652506,0.18609827709349783,46.52653631502684,0.1900042985,0.21758627545207693,0.16242232154792308,True,False,gap_alcista + cierre_bajista
2004-06-14,0.172417,0.17299999,0.16249999,0.164667,2088624000,0.1812430652426114,0.18405720308459328,46.31848504390893,0.1889667985,0.21874861267021328,0.15918498432978673,False,False,sin_gap_alcista
2004-06-21,0.16491701,0.17425001,0.160667,0.16875,1881312000,0.17897159883486385,0.18259937421939393,45.11694512371426,0.18792094850000002,0.2190383688284991,0.15680352817150092,True,True,gap_alcista + cierre_alcista
2004-06-28,0.171167,0.173333,0.15925001,0.1605,1793064000,0.17561312631943404,0.18049467191278498,36.22064361632354,0.18623759850000002,0.21950087899896636,0.15297431800103367,True,False,gap_alcista + cierre_bajista
2004-07-05,0.158583,0.16024999,0.138083,0.14083301,2464080000,0.16928946880680967,0.17671737077823402,25.105512560129227,0.183220899,0.22136825263827323,0.14507354536172676,False,False,sin_gap_alcista
2004-07-12,0.136917,0.14166699,0.1265,0.1265,3220812000,0.16150956538738973,0.17193476403744984,21.329294896356217,0.18027504900000002,0.2260460457462333,0.13450405225376674,False,False,sin_gap_alcista
2004-07-19,0.12683301,0.13266701,0.12,0.121833,2309004000,0.15429564440786434,0.16716316746245463,24.44553597620461,0.177120849,0.22972887422202265,0.12451282377797734,True,False,gap_alcista + cierre_bajista
2004-07-26,0.123417,0.130833,0.115333,0.1285,2949528000,0.14960552724279808,0.16348096103745896,28.301825854004264,0.17469584900000001,0.23162143359559684,0.11777026440440318,True,True,gap_alcista + cierre_alcista
2004-08-02,0.128583,0.130833,0.077500001,0.078583002,7619208000,0.1366923408350166,0.15539544112912954,23.954863670954452,0.1693874986,0.24041825826459157,0.0983567389354084,True,False,gap_alcista + cierre_bajista
2004-08-09,0.080582999,0.089417003,0.07925,0.087499999,6065028000,0.12774827868319538,0.14892920854540292,22.163567510227878,0.16361664905,0.24159206163173405,0.08564123646826596,True,True,gap_alcista + cierre_alcista
2004-08-16,0.086499996,0.104333,0.086000003,0.102917,4072512000,0.12323350074079621,0.14454709344584074,29.257449236850874,0.15780414955,0.23567541659884877,0.07993288250115121,False,True,sin_gap_alcista
2004-08-23,0.104583,0.109333,0.099250004,0.107833,3638604000,0.12043340969701508,0.14105051311766542,31.529403791673104,0.15205415005,0.22662069173994834,0.07748760836005167,True,True,gap_alcista + cierre_alcista
2004-08-30,0.107417,0.111,0.100583,0.106833,3292008000,0.11796060793392141,0.13779170234455443,23.727043461468313,0.14755830005,0.2216191334772876,0.07349746662271242,False,False,sin_gap_alcista
2004-09-06,0.1075,0.117833,0.102417,0.11725,3900984000,0.11783140649139023,0.13583534974031114,30.341162332861813,0.14373745055,0.21563560574589058,0.07183929535410943,True,True,gap_alcista + cierre_alcista
2004-09-13,0.117083,0.123083,0.111833,0.122417,4629036000,0.11866515076568292,0.1345574116698053,34.29332899714541,0.14130830055000002,0.2126085360813303,0.07000806501866973,False,True,sin_gap_alcista
2004-09-20,0.12,0.1265,0.115333,0.117083,2979432000,0.1183774869901042,0.1328931819869667,35.013101819519804,0.13796245055,0.20707422390571983,0.06885067719428017,False,False,sin_gap_alcista
2004-09-27,0.116167,0.12666699,0.112917,0.126,2628180000,0.11976339844644888,0.13223668846439846,36.93347809552108,0.13529995055,0.20176677984947106,0.06883312125052891,False,True,sin_gap_alcista
2004-10-04,0.127083,0.13241699,0.119833,0.120917,3297108000,0.11997314418345817,0.13115862289636052,37.66262070359796,0.13251245055,0.1962965774282015,0.06872832367179847,True,False,gap_alcista + cierre_bajista
2004-10-11,0.121083,0.1245,0.109,0.111833,3667644000,0.11849311796828395,0.12931808738242143,40.32274992701019,0.12833325055,0.1853582932083959,0.07130820789160411,True,False,gap_alcista + cierre_bajista
2004-10-18,0.111167,0.1185,0.11025,0.110667,3433080000,0.11707018742859594,0.12754179334600033,44.2075377505517,0.12473745055,0.17615274444244133,0.07332215665755867,False,False,sin_gap_alcista
2004-10-25,0.10975,0.126583,0.1095,0.120583,5363388000,0.11770888062339667,0.12687905112257172,49.559604829820174,0.12209995055,0.16815114180665103,0.07604875929334899,False,True,sin_gap_alcista
2004-11-01,0.12225,0.156417,0.120667,0.147,7504560000,0.12303453869186999,0.12879533196804108,55.721602437627794,0.12121660055000001,0.16441951381928338,0.07801368728071663,True,True,gap_alcista + cierre_alcista
2004-11-08,0.145417,0.15333299,0.14475,0.150833,3134544000,0.12808880438425727,0.1308941574948943,81.25432553388576,0.12032075055,0.15997051129710194,0.08067098980289805,False,True,sin_gap_alcista
2004-11-15,0.149333,0.171083,0.148417,0.15800001,4270548000,0.13352720540530139,0.13347566725728532,80.96614552218493,0.12019575105,0.15932450952364388,0.0810669925763561,False,True,sin_gap_alcista
2004-11-22,0.158583,0.167,0.157083,0.1655,2190024000,0.13934044078615568,0.13652560370897243,79.54341607107453,0.12142910054999997,0.16463896604070477,0.07821923505929519,True,True,gap_alcista + cierre_alcista
2004-11-29,0.16675,0.175,0.1585,0.17275,3901464000,0.14541490609776372,0.1399755462128798,79.9844805128821,0.12374160054999998,0.17266658466116167,0.0748166164388383,True,True,gap_alcista + cierre_alcista
2004-12-06,0.173583,0.208,0.1705,0.19425,6293088000,0.1542940140799885,0.14514454181165315,83.94808584010998,0.12736245055,0.18553720972903517,0.06918769137096484,True,True,gap_alcista + cierre_alcista
2004-12-13,0.191333,0.207167,0.18799999,0.192167,4422060000,0.1611800115199906,0.14962287116292428,81.1073187340658,0.13054580055,0.19554960390840317,0.06554199719159684,False,True,sin_gap_alcista
2004-12-20,0.194417,0.19741701,0.185417,0.19225,2586924000,0.16682910033453774,0.15368259771883624,80.27450946390019,0.13622915045,0.2019756574493533,0.07048264345064671,True,False,gap_alcista + cierre_bajista
2004-12-27,0.19491699,0.19733299,0.1885,0.19633301,1730328000,0.17219344754643995,0.15774454174561375,84.73378931524786,0.14167080099999999,0.20844312056436776,0.07489848143563223,True,True,gap_alcista + cierre_alcista
2005-01-03,0.20316701,0.206,0.180833,0.18358301,3908412000,0.17426427708345085,0.1602053482460315,74.41716707652401,0.1457041015,0.21236507177082123,0.07904313122917875,True,False,gap_alcista + cierre_bajista
2005-01-10,0.184167,0.18583301,0.1725,0.17925,4203408000,0.17517077215918705,0.1620191246035523,74.89352197439133,0.14927495149999997,0.21503942940294613,0.08351047359705384,True,False,gap_alcista + cierre_bajista
2005-01-17,0.17725,0.18333299,0.17433301,0.17866699,2037480000,0.17580644813024393,0.16360463559369018,80.75258206418444,0.152866651,0.21668903233224812,0.08904426966775188,False,True,sin_gap_alcista
2005-01-24,0.17766701,0.192417,0.1705,0.190667,3006492000,0.17850836665201775,0.16618200363238636,83.47335236628149,0.156537501,0.22017955175673037,0.0928954502432696,False,True,sin_gap_alcista
2005-01-31,0.19225,0.2155,0.188333,0.214917,4602120000,0.18512811816983268,0.17082343185787338,85.24342900250194,0.161162501,0.22774070239778738,0.09458429960221267,True,True,gap_alcista + cierre_alcista
2005-02-07,0.215167,0.21950001,0.205833,0.217917,2920044000,0.1910897330480449,0.17530853358569495,82.11383159395676,0.166204201,0.2339884038670281,0.09841999813297189,True,True,gap_alcista + cierre_alcista
2005-02-14,0.217833,0.235833,0.210667,0.23558301,5797392000,0.19917941976658218,0.18104895991086686,84.10516704286304,0.1716833515,0.2433865934559064,0.09998010954409359,False,True,sin_gap_alcista
2005-02-21,0.234,0.244083,0.227,0.24033301,3749268000,0.2066618907181127,0.18669505991935575,83.7898289302956,0.177654152,0.2514161873120242,0.10389211668797584,False,True,sin_gap_alcista
2005-02-28,0.239167,0.246667,0.22733299,0.22975001,3797088000,0.21085973058754673,0.1907955313556076,75.71768748191255,0.1835500025,0.25393288485568943,0.11316712014431059,False,False,sin_gap_alcista
2005-03-07,0.23074999,0.236917,0.20774999,0.209667,4175160000,0.21064287048072003,0.19259281408364495,63.40028600247438,0.1885000025,0.25075656607923075,0.12624343892076928,True,False,gap_alcista + cierre_bajista
2005-03-14,0.214,0.21875,0.197667,0.201417,2567208000,0.20896543948422547,0.19343321274234546,52.878381224424096,0.1925417025,0.24612459732431616,0.13895880767568383,True,False,gap_alcista + cierre_bajista
2005-03-21,0.201333,0.21525,0.200083,0.209417,2871588000,0.20904754139618445,0.1949554781954554,56.61355071684755,0.1956625525,0.2451946502038763,0.14613045479612372,False,True,sin_gap_alcista
2005-03-28,0.2095,0.21250001,0.19491699,0.19608299,2986368000,0.20669035023324184,0.1950628602720787,51.33400206466333,0.197925052,0.24274491660344105,0.15310518739655893,True,False,gap_alcista + cierre_bajista
2005-04-04,0.19499999,0.20325001,0.19033299,0.195417,2546916000,0.20464065019083422,0.19509658786521406,49.673432179627454,0.19979590149999998,0.24053687024719894,0.15905493275280103,False,True,sin_gap_alcista
2005-04-11,0.196833,0.19750001,0.17625,0.177917,2321256000,0.19978180470159163,0.1934604366399556,48.046177172727496,0.2004167515,0.23929292310972064,0.16154057989027934,True,False,gap_alcista + cierre_bajista
2005-04-18,0.176833,0.18775,0.175833,0.185333,2277660000,0.19715474930130222,0.1926863950551979,52.0539428950526,0.20104590149999998,0.23841489580131636,0.1636769071986836,False,True,sin_gap_alcista
2005-04-25,0.18691701,0.19225,0.17433301,0.18275,2131968000,0.19453570397379272,0.19174007171660762,51.36026851628083,0.2004709015,0.23862582523878986,0.16231597776121012,True,False,gap_alcista + cierre_bajista
2005-05-02,0.184917,0.193167,0.179333,0.193083,2218236000,0.19427157597855765,0.19186796964835928,50.81393927608726,0.2005167015,0.23863183409872718,0.16240156890127283,True,True,gap_alcista + cierre_alcista
2005-05-09,0.19391701,0.21224999,0.1855,0.21108299,5521776000,0.19732819670972898,0.19369797158661078,48.651553934079374,0.201458351,0.2396440464622546,0.16327265553774542,True,True,gap_alcista + cierre_alcista
2005-05-16,0.208583,0.21924999,0.2085,0.21916699,2823852000,0.20129888639886917,0.19612359238788596,50.42445055793963,0.20260005000000003,0.2414992641658692,0.16370083583413086,False,True,sin_gap_alcista
2005-05-23,0.220667,0.232583,0.22,0.229333,2872656000,0.20639599796271113,0.19928639311284918,47.763828622675916,0.20488754950000004,0.2444531028966529,0.1653219961033472,True,True,gap_alcista + cierre_alcista
2005-05-30,0.228333,0.23774999,0.22166701,0.235833,2803776000,0.21174818015130908,0.20276702234019686,48.40986809637816,0.20771669950000002,0.2476536550592022,0.16777974394079784,False,True,sin_gap_alcista
2005-06-06,0.231583,0.236167,0.22391701,0.23316699,3190752000,0.21564250921470743,0.2056622573554162,51.27899158128901,0.21044169950000002,0.2494595932529517,0.17142380574704835,False,True,sin_gap_alcista
2005-06-13,0.23333301,0.24491701,0.21475001,0.22425,6433704000,0.21720750753930607,0.20743251855966227,55.95637789486583,0.21212084949999999,0.25043978994323235,0.17380190905676765,True,False,gap_alcista + cierre_bajista
2005-06-20,0.22425,0.236,0.22058301,0.22575,3047508000,0.21876068798670495,0.2091770406015992,60.51873946310466,0.2126624995,0.25145123436918027,0.1738737646308197,False,True,sin_gap_alcista
2005-06-27,0.224333,0.226833,0.21916699,0.223667,1808868000,0.21965274471639495,0.2105570367347802,56.49214564274521,0.21294999950000001,0.2519871596812263,0.17391283931877372,False,False,sin_gap_alcista
2005-07-04,0.2245,0.23525,0.222333,0.23450001,1966104000,0.22235224749523225,0.2128373199028964,67.91053362798027,0.2128958495,0.2518036096517579,0.17398808934824211,True,True,gap_alcista + cierre_alcista
2005-07-11,0.23658299,0.244167,0.220167,0.22408301,4653372000,0.2226669315870082,0.21390833800738246,62.250639989517765,0.21208334950000002,0.24921687020250768,0.17494982879749235,True,False,gap_alcista + cierre_bajista
2005-07-18,0.223417,0.22575,0.21366701,0.21525,3383088000,0.2213183985711885,0.21403611534001268,67.23098333238255,0.21135834900000003,0.24759491522672694,0.17512178277327312,False,False,sin_gap_alcista
2005-07-25,0.21275,0.22875001,0.211833,0.2255,3305172000,0.2220786897400633,0.2151279138790591,68.06638455154328,0.21214999899999998,0.2489188728892868,0.17538112511071316,False,True,sin_gap_alcista
2005-08-01,0.226833,0.235917,0.22533301,0.23541699,2370468000,0.22450383524186995,0.21706020684295824,72.2225443064883,0.21384999849999997,0.25165870969428167,0.17604128730571827,True,True,gap_alcista + cierre_alcista
2005-08-08,0.237,0.25174999,0.22975001,0.24958301,4454976000,0.22906368519789358,0.2201576166674384,73.09289316951578,0.21585829900000003,0.2568118022047242,0.17490479579527582,True,True,gap_alcista + cierre_alcista
2005-08-15,0.25041699,0.25850001,0.24258301,0.243333,3372828000,0.23165810607100382,0.22236479603244427,64.58193712270662,0.21822079949999998,0.2598174034713411,0.17662419552865888,True,False,gap_alcista + cierre_bajista
2005-08-22,0.242917,0.24824999,0.2385,0.241,1936224000,0.23335663223991218,0.22413957736268766,60.413427128698984,0.22049994950000001,0.26182995937835596,0.17916993962164407,False,False,sin_gap_alcista
2005-08-29,0.23875,0.25883299,0.23683301,0.25158301,3225732000,0.2366705191053827,0.22675323761386026,60.57027184826702,0.22418325,0.2625590130859835,0.1858074869140165,False,True,sin_gap_alcista
2005-09-05,0.2525,0.26883301,0.248667,0.26824999,2111460000,0.2424122410862222,0.23070530926968308,64.04366051804519,0.22832909949999997,0.26694759916199534,0.18971059983800462,True,True,gap_alcista + cierre_alcista
2005-09-12,0.2685,0.28075001,0.26416701,0.27708301,3194340000,0.2487160172523636,0.2351222331487609,68.06024146329507,0.23304575,0.27126574777110296,0.19482575222889703,True,True,gap_alcista + cierre_alcista
2005-09-19,0.27675,0.28291699,0.26374999,0.27258301,2629956000,0.25305547047920657,0.23868992618221224,70.62603566507246,0.2370207505,0.2742647823128247,0.1997767186871753,False,False,sin_gap_alcista
2005-09-26,0.27466699,0.28825,0.26975,0.285667,2136696000,0.2589848394829872,0.24316393321247776,73.26891136430997,0.24074995100000002,0.2818002705582962,0.19969963144170383,True,True,gap_alcista + cierre_alcista
2005-10-03,0.289,0.29958299,0.27066699,0.2755,2901012000,0.2619875959406259,0.2462435586208132,68.94023548698473,0.24356660149999998,0.2860857805642725,0.20104742243572746,True,False,gap_alcista + cierre_bajista
2005-10-10,0.27691701,0.277417,0.25666699,0.26691699,2477484000,0.26288384940596665,0.24821245684740242,62.04348631149958,0.24544580100000002,0.2886331534630522,0.20225844853694785,True,False,gap_alcista + cierre_bajista
2005-10-17,0.26708299,0.272167,0.25424999,0.26616701,1837584000,0.26348078769579086,0.24992241429050696,66.84491708909712,0.24696250149999996,0.29085328739760474,0.2030717156023952,True,False,gap_alcista + cierre_bajista
2005-10-24,0.2685,0.27599999,0.25624999,0.27016699,1733460000,0.2646964608420107,0.2518504691199825,72.86626523873197,0.2488125015,0.2933689997817369,0.2042560032182631,True,True,gap_alcista + cierre_alcista
2005-10-31,0.27125001,0.29583299,0.27125001,0.283833,2391924000,0.26817583159800873,0.2548964244418889,73.61679041935561,0.2517916515,0.29738874155412853,0.20619456144587145,True,True,gap_alcista + cierre_alcista
2005-11-07,0.28533301,0.30641699,0.27366701,0.283667,4778220000,0.27099240767109806,0.2576364792569471,71.20916664827806,0.2546875015,0.30067571677846916,0.20869928622153092,True,False,gap_alcista + cierre_bajista
2005-11-14,0.28375,0.30566701,0.27941701,0.30158299,2614176000,0.2765543317308984,0.26182186123247597,72.12803147764753,0.258583301,0.30666047796815016,0.21050612403184982,True,True,gap_alcista + cierre_alcista
2005-11-21,0.30191699,0.31874999,0.29991701,0.31725001,1715028000,0.2839535459616441,0.26710073254366873,79.1206775495944,0.262720801,0.31602947651460594,0.20941212548539404,True,True,gap_alcista + cierre_alcista
2005-11-28,0.31808299,0.320833,0.29350001,0.30491701,2939616000,0.2877650848777088,0.27070228277760505,73.34185979197747,0.266762501,0.31999398176712596,0.213531020232874,True,False,gap_alcista + cierre_bajista
2005-12-05,0.305583,0.305583,0.295167,0.30283299,1765188000,0.29050470399085265,0.27376235013211886,69.954670757538,0.2711416505,0.32082180326206766,0.2214614977379323,True,False,gap_alcista + cierre_bajista
2005-12-12,0.30366701,0.31391701,0.30125001,0.30708301,2410344000,0.29351894144706125,0.27693574631001233,66.73850921524867,0.275220801,0.32245903302718504,0.22798256897281496,True,True,gap_alcista + cierre_alcista
2005-12-19,0.30774999,0.31325001,0.297833,0.31283301,1418904000,0.2970305902748683,0.2803545333281064,65.83034896199848,0.279091602,0.32527216996193137,0.23291103403806862,True,True,gap_alcista + cierre_alcista
2005-12-26,0.3125,0.31866699,0.303417,0.304667,1172460000,0.2984190284067104,0.2826700063444772,63.76026391031276,0.2818458015,0.32717894205657655,0.23651266094342344,False,False,sin_gap_alcista
2006-01-02,0.30641699,0.34158301,0.305417,0.34033301,2252364000,0.30603975233276304,0.2881617209783365,69.64085192979077,0.286695802,0.33531627058804486,0.23807533341195514,True,True,gap_alcista + cierre_alcista
2006-01-09,0.34016699,0.368083,0.33941701,0.35425001,2443248000,0.3148052537268061,0.29445584374230444,77.55152834868228,0.29235830249999994,0.344799645766366,0.2399169592336339,False,True,sin_gap_alcista
2006-01-16,0.349417,0.38049999,0.34,0.36508301,2165544000,0.3239466639582959,0.30118224052875164,83.81209974591502,0.2980333025,0.3561531331577546,0.23991347184224537,False,True,sin_gap_alcista
2006-01-23,0.367917,0.389667,0.36133301,0.38541701,1957896000,0.335123090511333,0.30920459952601337,86.19162495752606,0.3038916535,0.3721135144872812,0.23566979251271886,True,True,gap_alcista + cierre_alcista
2006-01-30,0.38708299,0.38749999,0.36000001,0.366833,2129076000,0.3408885286001815,0.314693018618774,76.95167663523021,0.308379153,0.38085087191430333,0.23590743408569673,True,False,gap_alcista + cierre_bajista
2006-02-06,0.36583301,0.38124999,0.35725001,0.36583301,2008044000,0.34542388885469394,0.3195634939884146,74.60009106832602,0.31304165300000003,0.3877798154590958,0.2383034905409043,False,False,sin_gap_alcista
2006-02-13,0.364667,0.422667,0.362167,0.395583,4779228000,0.3545437272447496,0.32680344694189895,78.51362185570798,0.318537453,0.40060564337820004,0.2364692626218,False,True,sin_gap_alcista
